lemmas	text	sentence_num	index_of_token_sent	tags
и	и	2015iz_predanii.xml_210	16	None
пойти	пошел	2015iz_predanii.xml_210	17	None
за	за	2015iz_predanii.xml_210	18	None
ключ	ключами	2015iz_predanii.xml_210	19	None
.	.	2015iz_predanii.xml_210	20	None
""""	""""	newsYa_01.xml_22	1	content
это	Это	newsYa_01.xml_22	2	content
могущественный	могущественный	newsYa_01.xml_22	3	content
,	,	newsYa_01.xml_22	4	content
ответственный	ответственный	newsYa_01.xml_22	5	content
,	,	newsYa_01.xml_22	6	content
молодой	молодой	newsYa_01.xml_22	7	content
,	,	newsYa_01.xml_22	8	content
энергичный	энергичный	newsYa_01.xml_22	9	content
,	,	newsYa_01.xml_22	10	content
ориентировать	ориентированный	newsYa_01.xml_22	11	content
на	на	newsYa_01.xml_22	12	content
будущее	будущее	newsYa_01.xml_22	13	content
человек	человек	newsYa_01.xml_22	14	content
""""	""""	newsYa_01.xml_22	15	content
,	,	newsYa_01.xml_22	16	None
-	-	newsYa_01.xml_22	17	None
сказать	сказал	newsYa_01.xml_22	18	cue
Шваб	Шваб	newsYa_01.xml_22	19	source
.	.	newsYa_01.xml_22	20	None
""""	""""	newsYa_02.xml_10	1	content
да	Да	newsYa_02.xml_10	2	content
,	,	newsYa_02.xml_10	3	content
этот	это	newsYa_02.xml_10	4	content
заболевание	заболевание	newsYa_02.xml_10	5	content
мочь	может	newsYa_02.xml_10	6	content
быть	быть	newsYa_02.xml_10	7	content
провоцировать	спровоцировано	newsYa_02.xml_10	8	content
длительный	длительной	newsYa_02.xml_10	9	content
неподвижность	неподвижностью	newsYa_02.xml_10	10	content
человек	человека	newsYa_02.xml_10	11	content
""""	""""	newsYa_02.xml_10	12	content
,	,	newsYa_02.xml_10	13	None
заявить	заявила	newsYa_02.xml_10	14	cue
пресс-атташе	пресс-атташе	newsYa_02.xml_10	15	source
компания	компании	newsYa_02.xml_10	16	source
""""	""""	newsYa_02.xml_10	17	source
British	British	newsYa_02.xml_10	18	source
Airways	Airways	newsYa_02.xml_10	19	source
""""	""""	newsYa_02.xml_10	20	source
.	.	newsYa_02.xml_10	21	None
этот	Этот	newsYa_03.xml_49	1	None
шаг	шаг	newsYa_03.xml_49	2	None
предполагать	предполагает	newsYa_03.xml_49	3	None
отмена	отмену	newsYa_03.xml_49	4	None
запрет	запретов	newsYa_03.xml_49	5	None
на	на	newsYa_03.xml_49	6	None
поставка	поставки	newsYa_03.xml_49	7	None
технология	технологий	newsYa_03.xml_49	8	None
,	,	newsYa_03.xml_49	9	None
реструктуризация	реструктуризацию	newsYa_03.xml_49	10	None
пакистанский	пакистанского	newsYa_03.xml_49	11	None
долг	долга	newsYa_03.xml_49	12	None
,	,	newsYa_03.xml_49	13	None
а	а	newsYa_03.xml_49	14	None
также	также	newsYa_03.xml_49	15	None
давать	дает	newsYa_03.xml_49	16	None
""""	""""	newsYa_03.xml_49	17	None
зеленый	зеленый	newsYa_03.xml_49	18	None
свет	свет	newsYa_03.xml_49	19	None
""""	""""	newsYa_03.xml_49	20	None
для	для	newsYa_03.xml_49	21	None
новый	новых	newsYa_03.xml_49	22	None
заем	займов	newsYa_03.xml_49	23	None
.	.	newsYa_03.xml_49	24	None
""""	""""	newsYa_13.xml_29	1	content
я	Я	newsYa_13.xml_29	2	content
хотеть	хотел	newsYa_13.xml_29	3	content
бы	бы	newsYa_13.xml_29	4	content
остаться	остаться	newsYa_13.xml_29	5	content
в	в	newsYa_13.xml_29	6	content
Каталония	Каталонии	newsYa_13.xml_29	7	content
еще	еще	newsYa_13.xml_29	8	content
по	по	newsYa_13.xml_29	9	content
меньший	меньшей	newsYa_13.xml_29	10	content
мера	мере	newsYa_13.xml_29	11	content
на	на	newsYa_13.xml_29	12	content
два	два	newsYa_13.xml_29	13	content
год	года	newsYa_13.xml_29	14	content
""""	""""	newsYa_13.xml_29	15	content
,	,	newsYa_13.xml_29	16	None
-	-	newsYa_13.xml_29	17	None
заявить	заявил	newsYa_13.xml_29	18	source
голландец	голландец	newsYa_13.xml_29	19	None
.	.	newsYa_13.xml_29	20	None
это	Этому	newsYa_16.xml_46	1	None
в	в	newsYa_16.xml_46	2	None
немалый	немалой	newsYa_16.xml_46	3	None
степень	степени	newsYa_16.xml_46	4	None
способствовать	способствовала	newsYa_16.xml_46	5	None
довольно	довольно	newsYa_16.xml_46	6	None
сдержанный	сдержанная	newsYa_16.xml_46	7	None
реакция	реакция	newsYa_16.xml_46	8	None
на	на	newsYa_16.xml_46	9	None
решение	решение	newsYa_16.xml_46	10	None
Норвегия	Норвегии	newsYa_16.xml_46	11	None
со	со	newsYa_16.xml_46	12	None
сторона	стороны	newsYa_16.xml_46	13	None
Организация	Организации	newsYa_16.xml_46	14	None
страна	стран	newsYa_16.xml_46	15	None
экспортер	экспортеров	newsYa_16.xml_46	16	None
нефть	нефти	newsYa_16.xml_46	17	None
,	,	newsYa_16.xml_46	18	None
который	которая	newsYa_16.xml_46	19	None
так	так	newsYa_16.xml_46	20	None
и	и	newsYa_16.xml_46	21	None
не	не	newsYa_16.xml_46	22	None
дать	дала	newsYa_16.xml_46	23	None
однозначный	однозначного	newsYa_16.xml_46	24	None
ответ	ответа	newsYa_16.xml_46	25	None
на	на	newsYa_16.xml_46	26	None
вопрос	вопрос	newsYa_16.xml_46	27	None
о	о	newsYa_16.xml_46	28	None
то	том	newsYa_16.xml_46	29	None
,	,	newsYa_16.xml_46	30	None
пойти	пойдет	newsYa_16.xml_46	31	None
ли	ли	newsYa_16.xml_46	32	None
ОПЕК	ОПЕК	newsYa_16.xml_46	33	None
на	на	newsYa_16.xml_46	34	None
обещать	обещанное	newsYa_16.xml_46	35	None
сокращение	сокращение	newsYa_16.xml_46	36	None
с	с	newsYa_16.xml_46	37	None
январь	января	newsYa_16.xml_46	38	None
будущий	будущего	newsYa_16.xml_46	39	None
год	года	newsYa_16.xml_46	40	None
ежедневный	ежедневной	newsYa_16.xml_46	41	None
добыча	добычи	newsYa_16.xml_46	42	None
нефть	нефти	newsYa_16.xml_46	43	None
на	на	newsYa_16.xml_46	44	None
1,5	1,5	newsYa_16.xml_46	45	None
миллион	млн	newsYa_16.xml_46	46	None
баррель	баррелей	newsYa_16.xml_46	47	None
.	.	newsYa_16.xml_46	48	None
в	В	newsYa_18.xml_25	1	None
подарок	подарок	newsYa_18.xml_25	2	None
Дед	Деду	newsYa_18.xml_25	3	None
Мороз	Морозу	newsYa_18.xml_25	4	None
столичный	столичный	newsYa_18.xml_25	5	None
мэр	мэр	newsYa_18.xml_25	6	None
преподнести	преподнес	newsYa_18.xml_25	7	None
валенок	валенки	newsYa_18.xml_25	8	None
.	.	newsYa_18.xml_25	9	None
в	В	newsYa_21.xml_15	1	None
Пакистан	Пакистане	newsYa_21.xml_15	2	None
проводить	проводятся	newsYa_21.xml_15	3	None
массовый	массовые	newsYa_21.xml_15	4	None
арест	аресты	newsYa_21.xml_15	5	None
лидер	лидеров	newsYa_21.xml_15	6	None
и	и	newsYa_21.xml_15	7	None
активист	активистов	newsYa_21.xml_15	8	None
экстремистский	экстремистских	newsYa_21.xml_15	9	None
мусульманский	мусульманских	newsYa_21.xml_15	10	None
группировка	группировок	newsYa_21.xml_15	11	None
.	.	newsYa_21.xml_15	12	None
при	При	newsYa_23.xml_44	1	None
прохождение	прохождении	newsYa_23.xml_44	2	None
автомашина	автомашины	newsYa_23.xml_44	3	None
УАЗ	УАЗ	newsYa_23.xml_44	4	None
и	и	newsYa_23.xml_44	5	None
БТР	БТР	newsYa_23.xml_44	6	None
с	с	newsYa_23.xml_44	7	None
сотрудник	сотрудниками	newsYa_23.xml_44	8	None
омон	ОМОНа	newsYa_23.xml_44	9	None
,	,	newsYa_23.xml_44	10	None
следовать	следовавшими	newsYa_23.xml_44	11	None
для	для	newsYa_23.xml_44	12	None
смена	смены	newsYa_23.xml_44	13	None
наряд	нарядов	newsYa_23.xml_44	14	None
по	по	newsYa_23.xml_44	15	None
охрана	охране	newsYa_23.xml_44	16	None
здание	здания	newsYa_23.xml_44	17	None
министерство	министерства	newsYa_23.xml_44	18	None
внутренний	внутренних	newsYa_23.xml_44	19	None
дело	дел	newsYa_23.xml_44	20	None
,	,	newsYa_23.xml_44	21	None
по	по	newsYa_23.xml_44	22	None
проспект	проспекту	newsYa_23.xml_44	23	None
Акушинский	Акушинского	newsYa_23.xml_44	24	None
на	на	newsYa_23.xml_44	25	None
обочина	обочине	newsYa_23.xml_44	26	None
дорога	дороги	newsYa_23.xml_44	27	None
сработать	сработало	newsYa_23.xml_44	28	None
неустановленный	неустановленное	newsYa_23.xml_44	29	None
взрывной	взрывное	newsYa_23.xml_44	30	None
устройство	устройство	newsYa_23.xml_44	31	None
,	,	newsYa_23.xml_44	32	None
начинить	начиненное	newsYa_23.xml_44	33	None
гвоздь	гвоздями	newsYa_23.xml_44	34	None
и	и	newsYa_23.xml_44	35	None
обрезок	обрезками	newsYa_23.xml_44	36	None
металлический	металлических	newsYa_23.xml_44	37	None
пластина	пластин	newsYa_23.xml_44	38	None
.	.	newsYa_23.xml_44	39	None
""""	""""	newsYa_25.xml_50	1	content
Пауэлл	Пауэлл	newsYa_25.xml_50	2	content
сказать	сказал	newsYa_25.xml_50	3	content
Арафат	Арафату	newsYa_25.xml_50	4	content
,	,	newsYa_25.xml_50	5	content
что	что	newsYa_25.xml_50	6	content
свидетельство	свидетельства	newsYa_25.xml_50	7	content
участие	участия	newsYa_25.xml_50	8	content
палестинский	палестинской	newsYa_25.xml_50	9	content
администрация	администрации	newsYa_25.xml_50	10	content
в	в	newsYa_25.xml_50	11	content
этот	этом	newsYa_25.xml_50	12	content
инцидент	инциденте	newsYa_25.xml_50	13	content
слишком	слишком	newsYa_25.xml_50	14	content
серьезный	серьезны	newsYa_25.xml_50	15	content
""""	""""	newsYa_25.xml_50	16	content
,	,	newsYa_25.xml_50	17	None
-	-	newsYa_25.xml_50	18	None
сообщить	сообщил	newsYa_25.xml_50	19	cue
представитель	представитель	newsYa_25.xml_50	20	source
госдепартамент	госдепартамента	newsYa_25.xml_50	21	source
США	США	newsYa_25.xml_50	22	source
Ричард	Ричард	newsYa_25.xml_50	23	source
Баучер	Баучер	newsYa_25.xml_50	24	source
(	(	newsYa_25.xml_50	25	source
Richard	Richard	newsYa_25.xml_50	26	source
Boucher	Boucher	newsYa_25.xml_50	27	source
)	)	newsYa_25.xml_50	28	source
.	.	newsYa_25.xml_50	29	None
по	По	newsYa_48.xml_45	1	None
его	его	newsYa_48.xml_45	2	None
слово	словам	newsYa_48.xml_45	3	None
,	,	newsYa_48.xml_45	4	None
это	это	newsYa_48.xml_45	5	None
произойти	произошло	newsYa_48.xml_45	6	None
рано	рано	newsYa_48.xml_45	7	None
утро	утром	newsYa_48.xml_45	8	None
в	в	newsYa_48.xml_45	9	None
воскресенье	воскресенье	newsYa_48.xml_45	10	None
в	в	newsYa_48.xml_45	11	None
центральный	центральной	newsYa_48.xml_45	12	None
провинция	провинции	newsYa_48.xml_45	13	None
Куангнгай	Куангнгай	newsYa_48.xml_45	14	None
.	.	newsYa_48.xml_45	15	None
132	132	newsYa_72.xml_90	1	None
человек	человека	newsYa_72.xml_90	2	None
,	,	newsYa_72.xml_90	3	None
в	в	newsYa_72.xml_90	4	None
тот	том	newsYa_72.xml_90	5	None
число	числе	newsYa_72.xml_90	6	None
член	члены	newsYa_72.xml_90	7	None
съемочный	съемочной	newsYa_72.xml_90	8	None
группа	группы	newsYa_72.xml_90	9	None
Сергей	Сергея	newsYa_72.xml_90	10	None
Бодров	Бодрова	newsYa_72.xml_90	11	None
,	,	newsYa_72.xml_90	12	None
по-прежнему	по-прежнему	newsYa_72.xml_90	13	None
оставаться	остаются	newsYa_72.xml_90	14	None
пропасть	пропавшими	newsYa_72.xml_90	15	None
без	без	newsYa_72.xml_90	16	None
весть	вести	newsYa_72.xml_90	17	None
.	.	newsYa_72.xml_90	18	None
а	А	newsYa_74.xml_25	1	None
Владимир	Владимир	newsYa_74.xml_25	2	None
Соколин	Соколин	newsYa_74.xml_25	3	None
заверить	заверил	newsYa_74.xml_25	4	None
регион	регионы	newsYa_74.xml_25	5	None
в	в	newsYa_74.xml_25	6	None
готовность	готовности	newsYa_74.xml_25	7	None
Министерство	Министерства	newsYa_74.xml_25	8	None
финансы	финансов	newsYa_74.xml_25	9	None
уже	уже	newsYa_74.xml_25	10	None
в	в	newsYa_74.xml_25	11	None
текущий	текущем	newsYa_74.xml_25	12	None
год	году	newsYa_74.xml_25	13	None
возместить	возместить	newsYa_74.xml_25	14	None
финансовый	финансовые	newsYa_74.xml_25	15	None
затрата	затраты	newsYa_74.xml_25	16	None
субъект	субъектов	newsYa_74.xml_25	17	None
федерация	федерации	newsYa_74.xml_25	18	None
на	на	newsYa_74.xml_25	19	None
проведение	проведение	newsYa_74.xml_25	20	None
перепись	переписи	newsYa_74.xml_25	21	None
.	.	newsYa_74.xml_25	22	None
Монахов	Монахов	uppsalaBitov_3.xml_206	1	None
молчать	молчит	uppsalaBitov_3.xml_206	2	None
.	.	uppsalaBitov_3.xml_206	3	None
с	С	uppsalaGrekova_2.xml_79	1	None
этот	этого	uppsalaGrekova_2.xml_79	2	None
же	же	uppsalaGrekova_2.xml_79	3	None
время	времени	uppsalaGrekova_2.xml_79	4	None
стать	стала	uppsalaGrekova_2.xml_79	5	None
мать	мать	uppsalaGrekova_2.xml_79	6	None
приходить	приходить	uppsalaGrekova_2.xml_79	7	None
домой	домой	uppsalaGrekova_2.xml_79	8	None
пьяный	пьяная	uppsalaGrekova_2.xml_79	9	None
-	-	uppsalaGrekova_2.xml_79	10	None
не	не	uppsalaGrekova_2.xml_79	11	None
каждый	каждый	uppsalaGrekova_2.xml_79	12	None
день	день	uppsalaGrekova_2.xml_79	13	None
,	,	uppsalaGrekova_2.xml_79	14	None
а	а	uppsalaGrekova_2.xml_79	15	None
раз	раза	uppsalaGrekova_2.xml_79	16	None
два	два	uppsalaGrekova_2.xml_79	17	None
в	в	uppsalaGrekova_2.xml_79	18	None
неделя	неделю	uppsalaGrekova_2.xml_79	19	None
.	.	uppsalaGrekova_2.xml_79	20	None
он	Он	uppsalaGrekova_2.xml_238	1	None
ткнуться	ткнулся	uppsalaGrekova_2.xml_238	2	None
туда-сюда	туда-сюда	uppsalaGrekova_2.xml_238	3	None
,	,	uppsalaGrekova_2.xml_238	4	None
как	как	uppsalaGrekova_2.xml_238	5	None
теряться	потерявшаяся	uppsalaGrekova_2.xml_238	6	None
собака	собака	uppsalaGrekova_2.xml_238	7	None
,	,	uppsalaGrekova_2.xml_238	8	None
и	и	uppsalaGrekova_2.xml_238	9	None
пойти	пошел	uppsalaGrekova_2.xml_238	10	None
наугад	наугад	uppsalaGrekova_2.xml_238	11	None
.	.	uppsalaGrekova_2.xml_238	12	None
и	И	uppsalaGrekova_3.xml_320	1	None
почему	почему	uppsalaGrekova_3.xml_320	2	None
она	она	uppsalaGrekova_3.xml_320	3	None
существовать	существовала	uppsalaGrekova_3.xml_320	4	None
?	?	uppsalaGrekova_3.xml_320	5	None
итак	Итак	uppsalaKorp_210.xml_166	1	None
,	,	uppsalaKorp_210.xml_166	2	None
ваш	ваша	uppsalaKorp_210.xml_166	3	None
точка	точка	uppsalaKorp_210.xml_166	4	None
зрение	зрения	uppsalaKorp_210.xml_166	5	None
как	как	uppsalaKorp_210.xml_166	6	None
специалист	специалиста	uppsalaKorp_210.xml_166	7	None
?	?	uppsalaKorp_210.xml_166	8	None
в	В	uppsalaKorp_713.xml_17	1	None
сущность	сущности	uppsalaKorp_713.xml_17	2	None
,	,	uppsalaKorp_713.xml_17	3	None
таков	такова	uppsalaKorp_713.xml_17	4	None
она	она	uppsalaKorp_713.xml_17	5	None
и	и	uppsalaKorp_713.xml_17	6	None
сегодня	сегодня	uppsalaKorp_713.xml_17	7	None
,	,	uppsalaKorp_713.xml_17	8	None
на	на	uppsalaKorp_713.xml_17	9	None
исход	исходе	uppsalaKorp_713.xml_17	10	None
xx	XX	uppsalaKorp_713.xml_17	11	None
век	века	uppsalaKorp_713.xml_17	12	None
.	.	uppsalaKorp_713.xml_17	13	None
брать	Взять	uppsalaKorp_719.xml_18	1	None
для	для	uppsalaKorp_719.xml_18	2	None
пример	примера	uppsalaKorp_719.xml_18	3	None
