lemmas	text	sentence_num	index_of_token_sent	tags
stěna	stěn	vesm9301-034-p14s7	26	None
""""	""""	vesm9301-034-p14s7	27	None
dům	domu	vesm9301-034-p14s7	28	None
""""	""""	vesm9301-034-p14s7	29	None
,	,	vesm9301-034-p14s7	30	None
naleznout	nalezneme	vesm9301-034-p14s7	31	None
on	je	vesm9301-034-p14s7	32	None
jak	jak	vesm9301-034-p14s7	33	None
při	při	vesm9301-034-p14s7	34	None
vrchol	vrcholu	vesm9301-034-p14s7	35	None
,	,	vesm9301-034-p14s7	36	None
tak	tak	vesm9301-034-p14s7	37	None
na	na	vesm9301-034-p14s7	38	None
původní	původní	vesm9301-034-p14s7	39	None
úroveň	úrovni	vesm9301-034-p14s7	40	None
terén	terénu	vesm9301-034-p14s7	41	None
.	.	vesm9301-034-p14s7	42	None
číslo	čísla	vesm9301-035-p94s4	1	None
a	a	vesm9301-035-p94s4	2	None
písmeno	písmena	vesm9301-035-p94s4	3	None
udávat	udávají	vesm9301-035-p94s4	4	None
jednotlivý	jednotlivé	vesm9301-035-p94s4	5	None
korový	korové	vesm9301-035-p94s4	6	None
oblast	oblasti	vesm9301-035-p94s4	7	None
a	a	vesm9301-035-p94s4	8	None
jeho	jejich	vesm9301-035-p94s4	9	None
vrstva	vrstvy	vesm9301-035-p94s4	10	None
.	.	vesm9301-035-p94s4	11	None
být	Bylo	vesm9301-042-p27s2	1	None
třeba	třeba	vesm9301-042-p27s2	2	None
najít	najít	vesm9301-042-p27s2	3	None
prekurzor	prekurzory	vesm9301-042-p27s2	4	None
tento	těchto	vesm9301-042-p27s2	5	None
buňka	buněk	vesm9301-042-p27s2	6	None
.	.	vesm9301-042-p27s2	7	None
nejprve	Nejprve	vesm9303-004-p5s1	1	None
přidat	přidáme	vesm9303-004-p5s1	2	None
do	do	vesm9303-004-p5s1	3	None
roztok	roztoku	vesm9303-004-p5s1	4	None
směs	směsi	vesm9303-004-p5s1	5	None
onen	oněch	vesm9303-004-p5s1	6	None
65	65	vesm9303-004-p5s1	7	None
tisíc	tisíc	vesm9303-004-p5s1	8	None
selektovaný	selektovaných	vesm9303-004-p5s1	9	None
molekula	molekul	vesm9303-004-p5s1	10	None
nukleový	nukleové	vesm9303-004-p5s1	11	None
kyselina	kyseliny	vesm9303-004-p5s1	12	None
vhodný	vhodné	vesm9303-004-p5s1	13	None
množství	množství	vesm9303-004-p5s1	14	None
zkoumaný	zkoumaného	vesm9303-004-p5s1	15	None
protein	proteinu	vesm9303-004-p5s1	16	None
.	.	vesm9303-004-p5s1	17	None
týkat	týká	vesm9303-032-p9s4	1	None
se	se	vesm9303-032-p9s4	2	None
ten	to	vesm9303-032-p9s4	3	None
i	i	vesm9303-032-p9s4	4	None
pozorování	pozorování	vesm9303-032-p9s4	5	None
a	a	vesm9303-032-p9s4	6	None
názor	názorů	vesm9303-032-p9s4	7	None
z	z	vesm9303-032-p9s4	8	None
jiný	jiných	vesm9303-032-p9s4	9	None
sousední	sousedních	vesm9303-032-p9s4	10	None
obor	oborů	vesm9303-032-p9s4	11	None
,	,	vesm9303-032-p9s4	12	None
tedy	tedy	vesm9303-032-p9s4	13	None
něco	něčeho	vesm9303-032-p9s4	14	None
,	,	vesm9303-032-p9s4	15	None
co	co	vesm9303-032-p9s4	16	None
lze	lze	vesm9303-032-p9s4	17	None
označit	označit	vesm9303-032-p9s4	18	None
jako	jako	vesm9303-032-p9s4	19	None
""""	""""	vesm9303-032-p9s4	20	None
okrajový	okrajové	vesm9303-032-p9s4	21	None
""""	""""	vesm9303-032-p9s4	22	None
podmínka	podmínky	vesm9303-032-p9s4	23	None
.	.	vesm9303-032-p9s4	24	None
záznam	Záznam	vesm9303-041-p12s4	1	source
říkat	říká	vesm9303-041-p12s4	2	cue
,	,	vesm9303-041-p12s4	3	None
že	že	vesm9303-041-p12s4	4	None
doktor	doktor	vesm9303-041-p12s4	5	None
Johánek	Johánek	vesm9303-041-p12s4	6	None
""""	""""	vesm9303-041-p12s4	7	content
nalezený	nalezen	vesm9303-041-p12s4	8	content
být	jest	vesm9303-041-p12s4	9	content
v	ve	vesm9303-041-p12s4	10	content
čtvrtek	čtvrtek	vesm9303-041-p12s4	11	content
při	při	vesm9303-041-p12s4	12	content
ukazování	ukazování	vesm9303-041-p12s4	13	content
svátost	svátosti	vesm9303-041-p12s4	14	content
(	(	vesm9303-041-p12s4	15	content
17	17	vesm9303-041-p12s4	16	content
.	.	vesm9303-041-p12s4	17	content
duben	dubna	vesm9303-041-p12s4	18	content
)	)	vesm9303-041-p12s4	19	content
""""	""""	vesm9303-041-p12s4	20	content
.	.	vesm9303-041-p12s4	21	None
některý	Některá	vesm9303-047-p16s1	1	None
silně	silně	vesm9303-047-p16s1	2	None
frekventovaný	frekventovaná	vesm9303-047-p16s1	3	None
tvrzení	tvrzení	vesm9303-047-p16s1	4	None
být	jsou	vesm9303-047-p16s1	5	None
testovatelný	netestovatelná	vesm9303-047-p16s1	6	None
,	,	vesm9303-047-p16s1	7	None
například	např	vesm9303-047-p16s1	8	None
.	.	vesm9303-047-p16s1	9	None
tvrzení	tvrzení	vesm9303-047-p16s1	10	None
""""	""""	vesm9303-047-p16s1	11	None
bůh	bůh	vesm9303-047-p16s1	12	None
existovat	existuje	vesm9303-047-p16s1	13	None
""""	""""	vesm9303-047-p16s1	14	None
,	,	vesm9303-047-p16s1	15	None
a	a	vesm9303-047-p16s1	16	None
patřit	patří	vesm9303-047-p16s1	17	None
tedy	tedy	vesm9303-047-p16s1	18	None
podle	podle	vesm9303-047-p16s1	19	None
Popper	Poppera	vesm9303-047-p16s1	20	None
mezi	mezi	vesm9303-047-p16s1	21	None
tvrzení	tvrzení	vesm9303-047-p16s1	22	None
metafyzický	metafyzická	vesm9303-047-p16s1	23	None
.	.	vesm9303-047-p16s1	24	None
